Mes,Código Material,Venta Neta Kilos
2020-04,3001603,11925.0
2020-04,3002507,625.0
2020-04,3002511,10.0
2020-04,3010861,30.0
2020-04,3011491,4840.0
2020-04,3014380,500.0
2020-04,3017353,1000.0
2020-04,3017624,1400.0
2020-04,3019452,48336.0
2020-04,1003863,100.0
2020-04,1003866,0.0
2020-04,1003870,0.0
2020-04,1003872,125.0
2020-04,1003875,525.0
2020-04,1003915,0.0
2020-04,1003916,36.0
2020-04,1003934,60.0
2020-04,1004132,0.0
2020-04,1004134,0.0
2020-04,1004135,0.0
2020-04,1004146,60.0
2020-04,1004147,20.0
2020-04,1004157,140.0
2020-04,1004158,10.0
2020-04,1004159,1980.0
2020-04,1007308,0.0
2020-04,1007310,0.0
2020-04,1008505,2140.0
2020-04,1010520,0.0
2020-04,1012304,1100.0
2020-04,1012721,0.0
2020-04,1015577,0.0
2020-04,1017862,240.0
2020-04,1018434,1540.0
2020-04,1018661,0.0
2020-04,1018662,0.0
2020-04,1019983,0.0
2020-04,1025298,50.0
2020-04,1030868,2160.0
2020-04,1030869,984.0
2020-04,1030870,4056.0
2020-04,1030871,24.0
2020-04,1031806,123.0
2020-04,1032665,10.4
2020-04,1032673,0.0
2020-04,1032719,0.0
2020-04,1041788,0.0
2020-04,1041791,0.0
2020-04,1041799,0.0
2020-04,1042914,0.0
2020-04,1044660,5016.0
2020-04,3001601,9000.0
2020-04,3001603,600.0
2020-04,3002507,625.0
2020-04,3014380,2000.0
2020-04,3014381,1840.0
2020-04,3017353,1000.0
2020-04,3017624,2000.0
2020-04,3019452,48011.0
2020-04,3021522,2800.0
2020-04,1003856,20.0
2020-04,1003861,10.0
2020-04,1003863,140.0
2020-04,1003865,0.0
2020-04,1003866,20.0
2020-04,1003872,100.0
2020-04,1003875,675.0
2020-04,1003915,48.0
2020-04,1003916,24.0
2020-04,1003930,0.0
2020-04,1003934,80.0
2020-04,1004126,23.0
2020-04,1004132,0.0
2020-04,1004134,30.0
2020-04,1004140,0.0
2020-04,1004146,100.0
2020-04,1004147,40.0
2020-04,1004157,0.0
2020-04,1004158,0.0
2020-04,1004159,50.0
2020-04,1006777,625.0
2020-04,1007309,800.0
2020-04,1007310,0.0
2020-04,1008505,700.0
2020-04,1010520,36.0
2020-04,1010976,40.0
2020-04,1011721,225.0
2020-04,1012304,30.0
2020-04,1015577,20.0
2020-04,1015882,0.0
2020-04,1018434,600.0
2020-04,1018662,0.0
2020-04,1025298,100.0
2020-04,1025986,0.0
2020-04,1030868,240.0
2020-04,1030869,9936.0
2020-04,1030870,480.0
2020-04,1030871,24.0
2020-04,1031806,120.0
2020-04,1032665,59.8
2020-04,1032673,3.0
2020-04,1032719,0.0
2020-04,1041795,0.0
2020-04,1041796,0.0
2020-04,1041799,0.0
2020-04,1041807,0.0
2020-04,3001601,7875.0
2020-04,3011491,3040.0
2020-04,3014380,4000.0
2020-04,3019452,18344.0
2020-05,1003916,24.0
2020-05,1004146,100.0
2020-05,1004159,0.0
2020-05,1030868,720.0
2020-05,1030869,24.0
2020-05,1032664,10.4
2020-05,3019452,12169.0
2020-05,1003856,0.0
2020-05,1003863,160.0
2020-05,1003865,5.0
2020-05,1003866,40.0
2020-05,1003872,575.0
2020-05,1003875,125.0
2020-05,1003883,20.0
2020-05,1003915,72.0
2020-05,1003916,156.0
2020-05,1003930,0.0
2020-05,1003934,13.0
2020-05,1004126,2.0
2020-05,1004132,1.0
2020-05,1004134,60.0
2020-05,1004135,0.0
2020-05,1004139,0.0
2020-05,1004146,260.0
2020-05,1004147,20.0
2020-05,1004158,1.0
2020-05,1004159,3050.0
2020-05,1007307,60.0
2020-05,1007309,1100.0
2020-05,1007310,0.0
2020-05,1008505,2520.0
2020-05,1010976,560.0
2020-05,1012304,550.0
2020-05,1015577,0.0
2020-05,1017862,120.0
2020-05,1018434,2840.0
2020-05,1025298,40.0
2020-05,1025986,0.0
2020-05,1026978,2.0
2020-05,1030868,16728.0
2020-05,1030869,1560.0
2020-05,1030870,4152.0
2020-05,1030871,144.0
2020-05,1031806,120.0
2020-05,1032664,31.2
2020-05,1032665,0.0
2020-05,1032673,0.0
2020-05,1041779,40.0
2020-05,1041780,0.0
2020-05,1041788,90.0
2020-05,1041789,0.0
2020-05,1041795,0.0
2020-05,1041799,0.0
2020-05,1041807,0.0
2020-05,1042914,0.0
2020-05,3001601,12375.0
2020-05,3001603,11175.0
2020-05,3002507,1875.0
2020-05,3002511,30.0
2020-05,3014380,600.0
2020-05,3017186,1020.0
2020-05,3018813,-330.0
2020-05,3019451,8149.0
2020-05,3019452,35922.0
2020-05,3024410,400.0
2020-05,1003831,5.0
2020-05,1003856,0.0
2020-05,1003863,240.0
2020-05,1003865,0.0
2020-05,1003870,0.0
2020-05,1003874,0.0
2020-05,1003875,625.0
2020-05,1003915,24.8
2020-05,1003916,67.2
2020-05,1003934,49.0
2020-05,1004126,1.0
2020-05,1004132,-1.0
2020-05,1004134,0.0
2020-05,1004137,0.0
2020-05,1004138,0.0
2020-05,1004146,315.0
2020-05,1004147,100.0
2020-05,1004157,190.0
2020-05,1004158,-1.0
2020-05,1004159,2282.0
2020-05,1007270,0.0
2020-05,1007307,40.0
2020-05,1007308,0.0
2020-05,1007310,0.0
2020-05,1008505,440.0
2020-05,1010520,72.0
2020-05,1010975,20.0
2020-05,1012304,500.0
2020-05,1017862,240.0
2020-05,1018434,920.0
2020-05,1018660,47.25
2020-05,1018661,0.0
2020-05,1018662,0.0
2020-05,1019983,0.0
2020-05,1025298,45.0
2020-05,1025986,0.0
2020-05,1026978,-2.0
2020-05,1030868,3504.0
2020-05,1030869,11352.0
2020-05,1030870,2088.0
2020-05,1030871,24.0
2020-05,1032664,10.4
2020-05,1032665,0.0
2020-05,1032673,0.0
2020-05,1032719,0.0
2020-05,1041317,200.0
2020-05,1041780,10.0
2020-05,1041782,15.0
2020-05,1041787,0.0
2020-05,1041788,159.0
2020-05,1041789,0.0
2020-05,1041795,0.0
2020-05,1041796,0.0
2020-05,1041799,0.0
2020-05,1041807,0.0
2020-05,1042914,0.0
2020-05,3001601,19125.0
2020-05,3002507,1250.0
2020-05,3011491,5140.0
2020-05,3014380,2000.0
2020-05,3017353,800.0
2020-05,3017624,1600.0
2020-05,3019452,23789.0
2020-05,3021522,2800.0
2020-05,1003856,0.0
2020-05,1003863,220.0
2020-05,1003865,0.0
2020-05,1003866,0.0
2020-05,1003872,500.0
2020-05,1003874,0.0
2020-05,1003875,375.0
2020-05,1003883,0.0
2020-05,1003915,0.0
2020-05,1003916,0.0
2020-05,1003930,0.0
2020-05,1003934,51.0
2020-05,1004126,10.0
2020-05,1004132,0.0
2020-05,1004134,0.0
2020-05,1004146,170.0
2020-05,1004147,50.0
2020-05,1004150,10.0
2020-05,1004151,0.0
2020-05,1004157,590.0
2020-05,1004158,0.0
2020-05,1004159,65.0
2020-05,1007307,20.0
2020-05,1007309,1100.0
2020-05,1007310,395.0
2020-05,1008505,1620.0
2020-05,1010520,12.0
2020-05,1010975,80.0
2020-05,1010976,40.0
2020-05,1012308,0.0
2020-05,1015578,0.0
2020-05,1018434,660.0
2020-05,1018660,0.0
2020-05,1018661,0.0
2020-05,1018662,0.0
2020-05,1025298,0.0
2020-05,1025986,0.0
2020-05,1030868,720.0
2020-05,1030869,9576.0
2020-05,1030870,24.0
2020-05,1030871,48.0
2020-05,1031806,240.0
2020-05,1032664,10.4
2020-05,1032665,0.0
2020-05,1032673,0.0
2020-05,1041788,0.0
2020-05,1041789,0.0
2020-05,1042914,0.0
2020-05,3001601,5625.0
2020-05,3001603,10000.0
2020-05,3002507,3250.0
2020-05,3002511,10.0
2020-05,3011491,7620.0
2020-05,3014380,4600.0
2020-05,3017624,800.0
2020-05,3019451,8288.0
2020-05,3019452,41793.6
2020-05,1003856,0.0
2020-05,1003863,160.0
2020-05,1003865,0.0
2020-05,1003866,30.0
2020-05,1003870,0.0
2020-05,1003872,150.0
2020-05,1003874,0.0
2020-05,1003875,737.5
2020-05,1003915,93.6
2020-05,1003916,28.8
2020-05,1003934,1.0
2020-05,1004132,1.0
2020-05,1004134,0.0
2020-05,1004135,0.0
2020-05,1004138,0.0
2020-05,1004146,0.0
2020-05,1004147,20.0
2020-05,1004153,0.0
2020-05,1004157,25.0
2020-05,1004158,1.0
2020-05,1004159,30.0
2020-05,1007307,77.0
2020-05,1007308,0.0
2020-05,1007309,0.0
2020-05,1007310,100.0
2020-05,1008505,800.0
2020-05,1010975,40.0
2020-05,1010976,60.0
2020-05,1011721,625.0
2020-05,1012304,40.0
2020-05,1015577,0.0
2020-05,1017862,240.0
2020-05,1018434,2240.0
2020-05,1018660,8.1
2020-05,1018662,0.0
2020-05,1025986,0.0
2020-05,1026978,2.0
2020-05,1030868,6648.0
2020-05,1030869,2328.0
2020-05,1030870,528.0
2020-05,1030871,384.0
2020-05,1032664,0.0
2020-05,1032665,0.0
2020-05,1032719,0.0
2020-05,1041317,262.5
2020-05,1041779,0.0
2020-05,1041788,55.0
2020-05,1041796,0.0
2020-05,1042914,0.0
2020-05,3002507,1875.0
2020-05,3014380,800.0
2020-05,3017624,1200.0
2020-05,3019452,30056.0
2020-05,3024410,-12.5
2020-06,1003831,5.0
2020-06,1003856,20.0
2020-06,1003863,180.0
2020-06,1003865,80.0
2020-06,1003866,0.0
2020-06,1003870,0.0
2020-06,1003872,62.5
2020-06,1003874,72.0
2020-06,1003875,225.0
2020-06,1003883,0.0
2020-06,1003915,0.0
2020-06,1003916,36.0
2020-06,1003930,0.0
2020-06,1003934,60.0
2020-06,1004126,1.0
2020-06,1004132,0.0
2020-06,1004134,50.0
2020-06,1004146,190.0
2020-06,1004147,110.0
2020-06,1004150,26.0
2020-06,1004151,6.0
2020-06,1004157,825.0
2020-06,1004158,0.0
2020-06,1004159,1670.0
2020-06,1007307,50.0
2020-06,1007308,0.0
2020-06,1007309,0.0
2020-06,1007310,0.0
2020-06,1008505,2480.0
2020-06,1010520,12.0
2020-06,1010975,40.0
2020-06,1010976,80.0
2020-06,1012308,20.0
2020-06,1012721,0.0
2020-06,1015578,0.0
2020-06,1018434,1560.0
2020-06,1018660,0.0
2020-06,1018661,0.0
2020-06,1018662,0.0
2020-06,1018782,0.0
2020-06,1025298,30.0
2020-06,1025986,0.0
2020-06,1030868,16752.0
2020-06,1030869,11256.0
2020-06,1030870,1248.0
2020-06,1030871,120.0
2020-06,1031806,180.0
2020-06,1032664,10.4
2020-06,1032665,0.0
2020-06,1040019,0.0
2020-06,1041317,737.5
2020-06,1041781,0.0
2020-06,1041782,0.0
2020-06,1041787,0.0
2020-06,1041788,0.0
2020-06,1041789,0.0
2020-06,1041799,0.0
2020-06,1041807,0.0
2020-06,1042914,0.0
2020-06,1044660,4992.0
2020-06,3001601,14625.0
2020-06,3001603,8550.0
2020-06,3002507,2500.0
2020-06,3014380,2000.0
2020-06,3014381,160.0
2020-06,3017186,980.0
2020-06,3017624,2000.0
2020-06,3019452,35998.0
2020-06,1003831,25.0
2020-06,1003856,40.0
2020-06,1003861,0.0
2020-06,1003863,800.0
2020-06,1003865,60.0
2020-06,1003866,40.0
2020-06,1003872,425.0
2020-06,1003874,0.0
2020-06,1003875,87.5
2020-06,1003883,0.0
2020-06,1003915,48.8
2020-06,1003916,84.0
2020-06,1003930,0.0
2020-06,1003934,24.0
2020-06,1004086,0.0
2020-06,1004126,38.0
2020-06,1004132,0.0
2020-06,1004146,340.0
2020-06,1004147,289.0
2020-06,1004157,160.0
2020-06,1004158,0.0
2020-06,1004159,0.0
2020-06,1006777,12.5
2020-06,1007270,0.0
2020-06,1007307,20.0
2020-06,1007308,0.0
2020-06,1007309,700.0
2020-06,1007310,526.0
2020-06,1008505,2060.0
2020-06,1010520,36.0
2020-06,1010975,60.0
2020-06,1010976,100.0
2020-06,1012304,840.0
2020-06,1012308,40.0
2020-06,1015577,-35.0
2020-06,1016242,48.0
2020-06,1017862,480.0
2020-06,1018434,1420.0
2020-06,1018660,0.0
2020-06,1018661,0.0
2020-06,1018662,0.0
2020-06,1019983,1.0
2020-06,1025298,30.0
2020-06,1025986,0.0
2020-06,1026978,0.0
2020-06,1030868,9120.0
2020-06,1030869,5184.0
2020-06,1030870,264.0
2020-06,1030871,384.0
2020-06,1031806,120.0
2020-06,1032664,10.4
2020-06,1032673,3.0
2020-06,1041782,0.0
2020-06,1041787,5.0
2020-06,1041788,0.0
2020-06,1041795,0.0
2020-06,1041796,0.0
2020-06,1041799,0.0
2020-06,1041807,2.0
2020-06,1042914,0.0
2020-06,3001601,6750.0
2020-06,3001602,6040.0
2020-06,3001603,16550.0
2020-06,3002507,1875.0
2020-06,3010861,0.0
2020-06,3014380,440.0
2020-06,3017624,2000.0
2020-06,3019451,8129.0
2020-06,3019452,48891.0
2020-06,1003856,20.0
2020-06,1003861,10.0
2020-06,1003863,100.0
2020-06,1003866,20.0
2020-06,1003872,425.0
2020-06,1003874,4.5
2020-06,1003875,462.5
2020-06,1003883,0.0
2020-06,1003915,48.0
2020-06,1003916,48.0
2020-06,1003930,0.0
2020-06,1003934,0.0
2020-06,1004126,60.0
2020-06,1004130,287.5
2020-06,1004132,0.0
2020-06,1004134,120.0
2020-06,1004139,0.0
2020-06,1004146,160.0
2020-06,1004147,360.0
2020-06,1004150,10.0
2020-06,1004151,0.0
2020-06,1004152,0.0
2020-06,1004153,0.0
2020-06,1004157,100.0
2020-06,1004158,0.0
2020-06,1004159,40.0
2020-06,1007307,150.0
2020-06,1007309,1000.0
2020-06,1007310,0.0
2020-06,1008505,1060.0
2020-06,1010520,12.0
2020-06,1010975,20.0
2020-06,1010976,340.0
2020-06,1012304,930.0
2020-06,1012308,60.0
2020-06,1012721,0.0
2020-06,1015578,0.0
2020-06,1018434,1620.0
2020-06,1018661,0.0
2020-06,1018662,0.0
2020-06,1019983,0.0
2020-06,1024148,0.0
2020-06,1025298,45.0
2020-06,1025986,0.0
2020-06,1030868,6864.0
2020-06,1030869,3912.0
2020-06,1030870,360.0
2020-06,1030871,240.0
2020-06,1031806,144.0
2020-06,1032664,20.8
2020-06,1032665,0.0
2020-06,1032673,6.0
2020-06,1041780,10.0
2020-06,1041781,10.0
2020-06,1041782,10.0
2020-06,1041788,0.0
2020-06,1041789,6.0
2020-06,1041796,0.0
2020-06,1042914,0.0
2020-06,3001601,21375.0
2020-06,3002507,3687.5
2020-06,3010861,3.0
2020-06,3014380,1600.0
2020-06,3014381,2240.0
2020-06,3017186,1000.0
2020-06,3017624,2600.0
2020-06,3019452,47789.0
2020-06,3024247,300.0
2020-06,1003831,5.0
2020-06,1003856,40.0
2020-06,1003861,0.0
2020-06,1003863,160.0
2020-06,1003865,0.0
2020-06,1003866,100.0
2020-06,1003872,537.5
2020-06,1003874,13.5
2020-06,1003875,1812.5
2020-06,1003883,80.0
2020-06,1003915,60.8
2020-06,1003916,36.0
2020-06,1003930,120.0
2020-06,1003934,1.0
2020-06,1004126,37.0
2020-06,1004132,0.0
2020-06,1004134,50.0
2020-06,1004135,0.0
2020-06,1004139,0.0
2020-06,1004146,200.0
2020-06,1004147,415.0
2020-06,1004151,0.0
2020-06,1004157,225.0
2020-06,1004158,0.0
2020-06,1004159,2266.0
2020-06,1007270,0.0
2020-06,1007307,20.0
2020-06,1007308,0.0
2020-06,1007309,0.0
2020-06,1007310,5.0
2020-06,1008505,1920.0
2020-06,1010975,60.0
2020-06,1010976,1020.0
2020-06,1011721,625.0
2020-06,1012304,970.0
2020-06,1012308,60.0
2020-06,1012721,0.0
2020-06,1015577,20.0
2020-06,1015578,0.0
2020-06,1016231,2000.0
2020-06,1017862,240.0
2020-06,1018434,1980.0
2020-06,1018660,0.0
2020-06,1018661,0.0
2020-06,1018662,0.0
2020-06,1019983,0.0
2020-06,1025298,115.0
2020-06,1025986,0.0
2020-06,1030868,1728.0
2020-06,1030869,7344.0
2020-06,1030870,432.0
2020-06,1030871,240.0
2020-06,1031806,120.0
2020-06,1032664,41.6
2020-06,1032665,0.0
2020-06,1032673,165.0
2020-06,1032719,0.0
2020-06,1041591,20.0
2020-06,1041779,45.0
2020-06,1041788,2.0
2020-06,1041789,0.0
2020-06,1041791,0.0
2020-06,1041796,0.0
2020-06,1041799,0.0
2020-06,1041807,0.0
2020-06,1044660,720.0
2020-06,3001603,6625.0
2020-06,3002507,2125.0
2020-06,3010861,6.0
2020-06,3011491,3460.0
2020-06,3014380,1600.0
2020-06,3017186,1000.0
2020-06,3017353,800.0
2020-06,3017624,1600.0
2020-06,3019451,8229.0
2020-06,3019452,40671.0
2020-06,1003872,112.5
2020-06,1003874,67.5
2020-06,1003883,0.0
2020-06,1003930,0.0
2020-06,1003934,0.0
2020-06,1004126,0.0
2020-06,1004132,0.0
2020-06,1004158,0.0
2020-06,1004159,50.0
2020-06,1007308,0.0
2020-06,1007309,0.0
2020-06,1010975,60.0
2020-06,1010976,60.0
2020-06,1015577,0.0
2020-06,1017862,240.0
2020-06,1030870,24.0
2020-06,1032665,0.0
2020-06,3019451,-482.0
2020-06,3019452,0.0
2020-07,1003831,30.0
2020-07,1003856,0.0
2020-07,1003861,0.0
2020-07,1003863,680.0
2020-07,1003865,20.0
2020-07,1003866,10.0
2020-07,1003872,25.0
2020-07,1003875,1237.5
2020-07,1003915,24.0
2020-07,1003916,24.0
2020-07,1003934,0.0
2020-07,1004126,41.0
2020-07,1004132,0.0
2020-07,1004134,20.0
2020-07,1004135,0.0
2020-07,1004146,150.0
2020-07,1004147,30.0
2020-07,1004150,10.0
2020-07,1004157,275.0
2020-07,1004158,0.0
2020-07,1004159,2000.0
2020-07,1007307,80.0
2020-07,1007308,0.0
2020-07,1007310,0.0
2020-07,1008505,1980.0
2020-07,1010520,-60.0
2020-07,1010975,80.0
2020-07,1010976,460.0
2020-07,1012304,30.0
2020-07,1012308,40.0
2020-07,1015577,0.0
2020-07,1015578,20.0
2020-07,1018434,5520.0
2020-07,1018660,0.0
2020-07,1018661,0.0
2020-07,1018662,0.0
2020-07,1019983,5.0
2020-07,1025298,40.0
2020-07,1025986,0.0
2020-07,1030868,29424.0
2020-07,1030869,10776.0
2020-07,1030870,2928.0
2020-07,1030871,72.0
2020-07,1031806,144.0
2020-07,1032665,0.0
2020-07,1041317,700.0
2020-07,1041591,40.0
2020-07,1041779,20.0
2020-07,1041795,0.0
2020-07,1041799,3.0
2020-07,1044660,4008.0
2020-07,3001601,6750.0
2020-07,3001603,7875.0
2020-07,3002492,1300.0
2020-07,3002507,2125.0
2020-07,3014380,2000.0
2020-07,3014381,40.0
2020-07,3017353,200.0
2020-07,3017624,1200.0
2020-07,3019452,35687.0
2020-07,1003831,5.0
2020-07,1003856,0.0
2020-07,1003861,0.0
2020-07,1003863,120.0
2020-07,1003866,0.0
2020-07,1003872,550.0
2020-07,1003874,99.0
2020-07,1003875,325.0
2020-07,1003883,0.0
2020-07,1003915,24.0
2020-07,1003916,0.0
2020-07,1003930,56.0
2020-07,1003934,24.0
2020-07,1004086,1.0
2020-07,1004126,50.0
2020-07,1004132,0.0
2020-07,1004134,40.0
2020-07,1004135,0.0
2020-07,1004146,90.0
2020-07,1004147,237.0
2020-07,1004151,6.0
2020-07,1004157,290.0
2020-07,1004158,0.0
2020-07,1004159,0.0
2020-07,1007270,0.0
2020-07,1007307,23.0
2020-07,1007309,740.0
2020-07,1007310,0.0
2020-07,1008505,1240.0
2020-07,1010975,220.0
2020-07,1010976,160.0
2020-07,1012304,840.0
2020-07,1012308,20.0
2020-07,1012721,2.0
2020-07,1015577,25.0
2020-07,1015578,5.0
2020-07,1015882,0.0
2020-07,1017862,480.0
2020-07,1018434,580.0
2020-07,1018660,0.0
2020-07,1018661,0.0
2020-07,1018662,0.0
2020-07,1019983,10.0
2020-07,1025298,20.0
2020-07,1025986,8.0
2020-07,1030868,23496.0
2020-07,1030869,11952.0
2020-07,1030870,144.0
2020-07,1030871,48.0
2020-07,1031806,264.0
2020-07,1032665,0.0
2020-07,1032719,0.0
2020-07,1041591,40.0
2020-07,1041780,5.0
2020-07,1041781,0.0
2020-07,1041782,10.0
2020-07,1041789,0.0
2020-07,1041791,0.0
2020-07,1041799,0.0
2020-07,1041807,0.0
2020-07,1042914,0.0
2020-07,3001601,7875.0
2020-07,3001605,150.0
2020-07,3002507,4000.0
2020-07,3014380,400.0
2020-07,3017353,400.0
2020-07,3017624,1200.0
2020-07,3019451,8169.0
2020-07,3019452,56674.0
2020-07,3021522,2800.0
2020-07,1003856,260.0
2020-07,1003863,260.0
2020-07,1003865,0.0
2020-07,1003866,80.0
2020-07,1003874,36.0
2020-07,1003875,650.0
2020-07,1003883,80.0
2020-07,1003915,27.2
2020-07,1003916,48.0
2020-07,1003930,60.0
2020-07,1003934,0.0
2020-07,1004126,14.0
2020-07,1004132,0.0
2020-07,1004134,40.0
2020-07,1004146,50.0
2020-07,1004147,0.0
2020-07,1004151,0.0
2020-07,1004157,330.0
2020-07,1004158,0.0
2020-07,1004159,2045.0
2020-07,1007270,0.0
2020-07,1007307,20.0
2020-07,1007308,0.0
2020-07,1007309,740.0
2020-07,1007310,0.0
2020-07,1008505,1600.0
2020-07,1010975,60.0
2020-07,1010976,20.0
2020-07,1012304,60.0
2020-07,1012308,20.0
2020-07,1015577,20.0
2020-07,1015578,20.0
2020-07,1015882,0.0
2020-07,1017862,600.0
2020-07,1018434,1600.0
2020-07,1018660,0.0
2020-07,1018661,0.0
2020-07,1018662,0.0
2020-07,1019983,0.0
2020-07,1025298,120.0
2020-07,1025986,0.0
2020-07,1030868,11952.0
2020-07,1030869,6576.0
2020-07,1030870,288.0
2020-07,1030871,120.0
2020-07,1031806,300.0
2020-07,1032664,20.8
2020-07,1032665,0.0
2020-07,1032673,6.0
2020-07,1032719,0.0
2020-07,1041591,20.0
2020-07,1041779,40.0
2020-07,1041782,0.0
2020-07,1041787,10.0
2020-07,1041789,0.0
2020-07,1041791,0.0
2020-07,1041799,0.0
2020-07,1041807,0.0
2020-07,1044660,4008.0
2020-07,3001601,23625.0
2020-07,3001605,200.0
2020-07,3002507,3375.0
2020-07,3002511,20.0
2020-07,3014380,2000.0
2020-07,3017186,1000.0
2020-07,3017624,2000.0
2020-07,3019451,-163.0
2020-07,3019452,53155.0
2020-07,1003831,5.0
2020-07,1003856,300.0
2020-07,1003861,0.0
2020-07,1003863,700.0
2020-07,1003865,40.0
2020-07,1003866,0.0
2020-07,1003870,0.0
2020-07,1003872,62.5
2020-07,1003874,0.0
2020-07,1003875,787.5
2020-07,1003883,60.0
2020-07,1003915,17.6
2020-07,1003916,44.0
2020-07,1003934,122.0
2020-07,1004126,8.0
2020-07,1004130,0.0
2020-07,1004132,0.0
2020-07,1004134,50.0
2020-07,1004135,0.0
2020-07,1004138,0.0
2020-07,1004146,156.0
2020-07,1004147,230.0
2020-07,1004150,6.0
2020-07,1004157,565.0
2020-07,1004158,0.0
2020-07,1004159,2000.0
2020-07,1007270,0.0
2020-07,1007307,20.0
2020-07,1007309,740.0
2020-07,1007310,400.0
2020-07,1008505,620.0
2020-07,1010520,48.0
2020-07,1010975,40.0
2020-07,1010976,60.0
2020-07,1011721,625.0
2020-07,1012304,840.0
2020-07,1012721,0.0
2020-07,1015578,10.0
2020-07,1016231,200.0
2020-07,1016242,24.0
2020-07,1017862,360.0
2020-07,1018434,580.0
2020-07,1018660,0.0
2020-07,1018661,0.0
2020-07,1018662,153.0
2020-07,1019983,15.0
2020-07,1025298,85.0
2020-07,1025986,16.0
2020-07,1026978,0.0
2020-07,1030868,1320.0
2020-07,1030869,2760.0
2020-07,1030870,408.0
2020-07,1030871,216.0
2020-07,1031806,84.0
2020-07,1032664,20.8
2020-07,1032665,0.0
2020-07,1032673,0.0
2020-07,1032719,0.0
2020-07,1041591,0.0
2020-07,1041779,0.0
2020-07,1041780,10.0
2020-07,1041781,0.0
2020-07,1041782,10.0
2020-07,1041787,0.0
2020-07,1041788,10.0
2020-07,1041789,0.0
2020-07,1041795,0.0
2020-07,1041799,3.0
2020-07,1041807,0.0
2020-07,3002507,2875.0
2020-07,3010861,9.0
2020-07,3014380,2400.0
2020-07,3017353,280.0
2020-07,3017624,2800.0
2020-07,3019451,8109.0
2020-07,3019452,36587.0
2020-07,1003831,10.0
2020-07,1003856,120.0
2020-07,1003861,-70.0
2020-07,1003863,240.0
2020-07,1003865,0.0
2020-07,1003866,30.0
2020-07,1003872,612.5
2020-07,1003874,0.0
2020-07,1003875,250.0
2020-07,1003883,0.0
2020-07,1003915,53.6
2020-07,1003916,20.8
2020-07,1003930,-132.0
2020-07,1003934,0.0
2020-07,1004126,23.0
2020-07,1004132,0.0
2020-07,1004134,40.0
2020-07,1004135,0.0
2020-07,1004146,150.0
2020-07,1004147,412.0
2020-07,1004150,10.0
2020-07,1004157,180.0
2020-07,1004158,0.0
2020-07,1004159,20.0
2020-07,1007307,20.0
2020-07,1007308,0.0
2020-07,1007310,0.0
2020-07,1008505,400.0
2020-07,1010520,168.0
2020-07,1010975,20.0
2020-07,1010976,300.0
2020-07,1012304,740.0
2020-07,1012308,20.0
2020-07,1015578,20.0
2020-07,1018434,640.0
2020-07,1018660,-3.6
2020-07,1018661,0.0
2020-07,1018662,0.0
2020-07,1025298,60.0
2020-07,1025986,0.0
2020-07,1030868,2184.0
2020-07,1030869,2904.0
2020-07,1030870,480.0
2020-07,1030871,480.0
2020-07,1032664,10.4
2020-07,1032665,143.0
2020-07,1041780,0.0
2020-07,1041788,-8.0
2020-07,1042914,0.0
2020-07,3001601,7875.0
2020-07,3001603,8575.0
2020-07,3001605,370.0
2020-07,3002507,2487.5
2020-07,3014380,2500.0
2020-07,3017353,700.0
2020-07,3017624,1200.0
2020-07,3019452,23146.0
2020-08,1003915,24.0
2020-08,1003934,0.0
2020-08,1004146,0.0
2020-08,1004157,0.0
2020-08,1004159,0.0
2020-08,1018660,2.25
2020-08,1018661,0.0
2020-08,1018662,0.0
2020-08,1030870,3000.0
2020-08,1041788,5.0
2020-08,3019452,12368.0
2020-08,1003831,45.0
2020-08,1003856,340.0
2020-08,1003863,600.0
2020-08,1003865,0.0
2020-08,1003872,400.0
2020-08,1003875,350.0
2020-08,1003883,0.0
2020-08,1003915,0.0
2020-08,1003916,12.0
2020-08,1003930,4.0
2020-08,1003934,0.0
2020-08,1004126,51.0
2020-08,1004132,0.0
2020-08,1004134,40.0
2020-08,1004139,0.0
2020-08,1004146,60.0
2020-08,1004147,110.0
2020-08,1004151,1.0
2020-08,1004157,300.0
2020-08,1004158,0.0
2020-08,1004159,308.0
2020-08,1007270,0.0
2020-08,1007307,6.0
2020-08,1007308,0.0
2020-08,1007309,-600.0
2020-08,1007310,10.0
2020-08,1008505,1220.0
2020-08,1010520,36.0
2020-08,1010975,120.0
2020-08,1010976,160.0
2020-08,1012304,10.0
2020-08,1012308,40.0
2020-08,1015578,0.0
2020-08,1015882,0.0
2020-08,1017862,360.0
2020-08,1018434,1520.0
2020-08,1018660,0.0
2020-08,1018661,0.0
2020-08,1018662,0.0
2020-08,1019983,5.0
2020-08,1025298,0.0
2020-08,1025986,16.0
2020-08,1030868,1056.0
2020-08,1030869,2832.0
2020-08,1030870,264.0
2020-08,1030871,120.0
2020-08,1032664,10.4
2020-08,1032665,0.0
2020-08,1041317,500.0
2020-08,1041779,20.0
2020-08,1041788,0.0
2020-08,1041791,0.0
2020-08,1041795,0.0
2020-08,1041799,0.0
2020-08,1041807,0.0
2020-08,1042914,0.0
2020-08,1044660,2880.0
2020-08,3001601,19125.0
2020-08,3001602,3000.0
2020-08,3001603,10500.0
2020-08,3002507,1875.0
2020-08,3014380,2400.0
2020-08,3014381,600.0
2020-08,3017186,1000.0
2020-08,3017353,600.0
2020-08,3017624,3120.0
2020-08,3019452,20743.0
2020-08,3019831,0.0
